"Order_ID;""Order_Date"";""Ship_Date"";""Ship_Mode"";""Customer_ID"";""Customer_Name"";""Segment"";""Country"";""City"";""State"";""Postal_Code"";""Region"";""Product_ID"";""Category"";""Sub_Category"";""Product_Name"";""Sales"";""Quantity"";""Discount"";""Profit""",,,,,
"CA-2013-129714;""2013-02-09"";""2013-04-09"";""First Class"";""AB-10060"";""Adam Bellavance"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""TEC-AC-10000290"";""Technology"";""Accessories"";""Sabrent 4-Port USB 2.0 Hub"";6.79;1;0.0;2.3086",,,,,
"CA-2013-129714;""2013-02-09"";""2013-04-09"";""First Class"";""AB-10060"";""Adam Bellavance"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-PA-10001970"";""Office Supplies"";""Paper"";""Xerox 1881"";24.56;2;0.0;11.5432",,,,,
"CA-2013-129714;""2013-02-09"";""2013-04-09"";""First Class"";""AB-10060"";""Adam Bellavance"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-BI-10002160"";""Office Supplies"";""Binders"";""Acco Hanging Data Binders"";3.048;1;0.2;1.0668",,,,,
"CA-2013-129714;""2013-02-09"";""2013-04-09"";""First Class"";""AB-10060"";""Adam Bellavance"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-PA-10001970"";""Office Supplies"";""Paper"";""Xerox 1881"";49.12;4;0.0;23.0864",,,,,
"CA-2013-129714;""2013-02-09"";""2013-04-09"";""First Class"";""AB-10060"";""Adam Bellavance"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-BI-10004995"";""Office Supplies"";""Binders"";""GBC DocuBind P400 Electric Binding System"";4355.17;4;0.2;1415.43",,,,,
"CA-2014-155698;""2014-09-03"";""2014-12-03"";""First Class"";""VB-21745"";""Victoria Brennan"";""Corporate"";""United States"";""Columbus"";""Georgia"";""31907"";""South"";""OFF-AP-10001124"";""Office Supplies"";""Appliances"";""Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection"";647.84;8;0.0;168.438",,,,,
"CA-2014-155698;""2014-09-03"";""2014-12-03"";""First Class"";""VB-21745"";""Victoria Brennan"";""Corporate"";""United States"";""Columbus"";""Georgia"";""31907"";""South"";""OFF-LA-10001158"";""Office Supplies"";""Labels"";""Avery Address/Shipping Labels for Typewriters"," 4"""" x 2"""""""""""""";20.7;2;0.0;9.936",,,,
"CA-2012-122756;""2012-03-12"";""2012-07-12"";""Standard Class"";""DK-13225"";""Dean Katz"";""Corporate"";""United States"";""Philadelphia"";""Pennsylvania"";""19140"";""East"";""TEC-MA-10001681"";""Technology"";""Machines"";""Lexmark MarkNet N8150 Wireless Print Server"";482.34;4;0.7;-337.638",,,,,
"CA-2012-122756;""2012-03-12"";""2012-07-12"";""Standard Class"";""DK-13225"";""Dean Katz"";""Corporate"";""United States"";""Philadelphia"";""Pennsylvania"";""19140"";""East"";""FUR-FU-10001935"";""Furniture"";""Furnishings"";""3M Hangers With Command Adhesive"";2.96;1;0.2;0.777",,,,,
"US-2011-134971;""2011-07-06"";""2011-10-06"";""Second Class"";""BP-11095"";""Bart Pistole"";""Corporate"";""United States"";""Peoria"";""Illinois"";""61604"";""Central"";""OFF-BI-10003982"";""Office Supplies"";""Binders"";""Wilson Jones Century Plastic Molded Ring Binders"";12.462;3;0.8;-20.5623",,,,,
"CA-2014-102946;""2014-01-07"";""2014-06-07"";""Standard Class"";""VP-21730"";""Victor Preis"";""Home Office"";""United States"";""Las Vegas"";""Nevada"";""89115"";""West"";""OFF-BI-10004492"";""Office Supplies"";""Binders"";""Tuf-Vin Binders"";75.792;3;0.2;25.5798",,,,,
"CA-2013-108987;""2013-09-09"";""2013-11-09"";""Second Class"";""AG-10675"";""Anna Gayman"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""OFF-ST-10001580"";""Office Supplies"";""Storage"";""Super Decoflex Portable Personal File"";35.952;3;0.2;3.5952",,,,,
"CA-2013-108987;""2013-09-09"";""2013-11-09"";""Second Class"";""AG-10675"";""Anna Gayman"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""FUR-BO-10004834"";""Furniture"";""Bookcases"";""Riverside Palais Royal Lawyers Bookcase"," Royale Cherry Finish"";2396.27;4;0.32;-317.153",,,,
"CA-2013-108987;""2013-09-09"";""2013-11-09"";""Second Class"";""AG-10675"";""Anna Gayman"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""OFF-ST-10000934"";""Office Supplies"";""Storage"";""Contico 72""""H Heavy-Duty Storage System"""""";131.136;4;0.2;-32.784",,,,,
"CA-2013-108987;""2013-09-09"";""2013-11-09"";""Second Class"";""AG-10675"";""Anna Gayman"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""TEC-AC-10000158"";""Technology"";""Accessories"";""Sony 64GB Class 10 Micro SDHC R40 Memory Card"";57.584;2;0.2;0.7198",,,,,
"CA-2014-142636;""2014-04-11"";""2014-08-11"";""Standard Class"";""KC-16675"";""Kimberly Carter"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-PA-10000157"";""Office Supplies"";""Paper"";""Xerox 191"";139.86;7;0.0;65.7342",,,,,
"CA-2014-142636;""2014-04-11"";""2014-08-11"";""Standard Class"";""KC-16675"";""Kimberly Carter"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""FUR-CH-10001891"";""Furniture"";""Chairs"";""Global Deluxe Office Fabric Chairs"";307.136;4;0.2;26.8744",,,,,
"CA-2014-154816;""2014-07-11"";""2014-11-11"";""Standard Class"";""VB-21745"";""Victoria Brennan"";""Corporate"";""United States"";""Richmond"";""Kentucky"";""40475"";""South"";""OFF-PA-10003845"";""Office Supplies"";""Paper"";""Xerox 1987"";5.78;1;0.0;2.8322",,,,,
"CA-2014-110478;""2014-05-03"";""2014-10-03"";""Standard Class"";""SP-20860"";""Sung Pak"";""Corporate"";""United States"";""Los Angeles"";""California"";""90045"";""West"";""OFF-AR-10001573"";""Office Supplies"";""Art"";""American Pencil"";9.32;4;0.0;2.7028",,,,,
"CA-2014-110478;""2014-05-03"";""2014-10-03"";""Standard Class"";""SP-20860"";""Sung Pak"";""Corporate"";""United States"";""Los Angeles"";""California"";""90045"";""West"";""OFF-EN-10000483"";""Office Supplies"";""Envelopes"";""White Envelopes"," White Envelopes with Clear Poly Window"";15.25;1;0.0;7.015",,,,
"CA-2014-152275;""2014-02-10"";""2014-09-10"";""Standard Class"";""KH-16630"";""Ken Heidel"";""Corporate"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""OFF-AR-10000369"";""Office Supplies"";""Art"";""Design Ebony Sketching Pencil"";6.672;6;0.2;0.5004",,,,,
"CA-2013-127369;""2013-07-06"";""2013-08-06"";""First Class"";""DB-13060"";""Dave Brooks"";""Consumer"";""United States"";""Lowell"";""Massachusetts"";""1852"";""East"";""OFF-ST-10003306"";""Office Supplies"";""Storage"";""Letter Size Cart"";714.3;5;0.0;207.147",,,,,
"CA-2013-115756;""2013-06-09"";""2013-08-09"";""Second Class"";""PK-19075"";""Pete Kriz"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""FUR-FU-10000246"";""Furniture"";""Furnishings"";""Aluminum Document Frame"";12.22;1;0.0;3.666",,,,,
"CA-2013-115756;""2013-06-09"";""2013-08-09"";""Second Class"";""PK-19075"";""Pete Kriz"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-ST-10000060"";""Office Supplies"";""Storage"";""Fellowes Bankers Box Staxonsteel Drawer File/Stacking System"";194.94;3;0.0;23.3928",,,,,
"CA-2013-115756;""2013-06-09"";""2013-08-09"";""Second Class"";""PK-19075"";""Pete Kriz"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-ST-10003058"";""Office Supplies"";""Storage"";""Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays"";70.95;3;0.0;20.5755",,,,,
"CA-2013-115756;""2013-06-09"";""2013-08-09"";""Second Class"";""PK-19075"";""Pete Kriz"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""FUR-CH-10002372"";""Furniture"";""Chairs"";""Office Star - Ergonomically Designed Knee Chair"";242.94;3;0.0;29.1528",,,,,
"CA-2013-115756;""2013-06-09"";""2013-08-09"";""Second Class"";""PK-19075"";""Pete Kriz"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-LA-10001317"";""Office Supplies"";""Labels"";""Avery 520"";22.05;7;0.0;10.584",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-AR-10000588"";""Office Supplies"";""Art"";""Newell 345"";59.52;3;0.0;15.4752",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-ST-10001469"";""Office Supplies"";""Storage"";""Fellowes Bankers Box Recycled Super Stor/Drawer"";161.94;3;0.0;9.7164",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-AR-10001953"";""Office Supplies"";""Art"";""Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener"";263.88;6;0.0;71.2476",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-AR-10003156"";""Office Supplies"";""Art"";""50 Colored Long Pencils"";30.48;3;0.0;7.9248",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-AR-10004974"";""Office Supplies"";""Art"";""Newell 342"";9.84;3;0.0;2.8536",,,,,
"CA-2013-166674;""2013-02-04"";""2013-04-04"";""Second Class"";""RB-19360"";""Raymond Buch"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""TEC-PH-10002365"";""Technology"";""Phones"";""Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S"";35.12;4;0.0;9.1312",,,,,
"CA-2014-154907;""2014-01-04"";""2014-05-04"";""Standard Class"";""DS-13180"";""David Smith"";""Corporate"";""United States"";""Amarillo"";""Texas"";""79109"";""Central"";""FUR-BO-10002824"";""Furniture"";""Bookcases"";""Bush Mission Pointe Library"";205.333;2;0.32;-36.2352",,,,,
"CA-2011-144666;""2011-09-11"";""2011-11-11"";""Second Class"";""JP-15520"";""Jeremy Pistek"";""Consumer"";""United States"";""San Francisco"";""California"";""94110"";""West"";""OFF-ST-10002743"";""Office Supplies"";""Storage"";""SAFCO Boltless Steel Shelving"";340.92;3;0.0;3.4092",,,,,
"CA-2011-144666;""2011-09-11"";""2011-11-11"";""Second Class"";""JP-15520"";""Jeremy Pistek"";""Consumer"";""United States"";""San Francisco"";""California"";""94110"";""West"";""FUR-BO-10001601"";""Furniture"";""Bookcases"";""Sauder Mission Library with Doors"," Fruitwood Finish"";222.666;2;0.15;10.4784",,,,
"CA-2011-144666;""2011-09-11"";""2011-11-11"";""Second Class"";""JP-15520"";""Jeremy Pistek"";""Consumer"";""United States"";""San Francisco"";""California"";""94110"";""West"";""TEC-PH-10002680"";""Technology"";""Phones"";""Samsung Galaxy Note 3"";703.968;4;0.2;87.996",,,,,
"CA-2011-144666;""2011-09-11"";""2011-11-11"";""Second Class"";""JP-15520"";""Jeremy Pistek"";""Consumer"";""United States"";""San Francisco"";""California"";""94110"";""West"";""OFF-ST-10001321"";""Office Supplies"";""Storage"";""Decoflex Hanging Personal Folder File"," Blue"";92.52;6;0.0;24.9804",,,,
"CA-2011-144666;""2011-09-11"";""2011-11-11"";""Second Class"";""JP-15520"";""Jeremy Pistek"";""Consumer"";""United States"";""San Francisco"";""California"";""94110"";""West"";""OFF-PA-10003465"";""Office Supplies"";""Paper"";""Xerox 1912"";94.85;5;0.0;45.528",,,,,
"CA-2011-134677;""2011-06-10"";""2011-10-10"";""Standard Class"";""XP-21865"";""Xylona Preis"";""Consumer"";""United States"";""San Diego"";""California"";""92024"";""West"";""TEC-AC-10001445"";""Technology"";""Accessories"";""Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink"";9.09;3;0.0;1.9089",,,,,
"US-2012-138303;""2012-03-09"";""2012-07-09"";""Standard Class"";""MG-18145"";""Mike Gockenbach"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19134"";""East"";""OFF-ST-10004963"";""Office Supplies"";""Storage"";""Eldon Gobal File Keepers"";36.336;3;0.2;-7.2672",,,,,
"US-2012-138303;""2012-03-09"";""2012-07-09"";""Standard Class"";""MG-18145"";""Mike Gockenbach"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19134"";""East"";""OFF-SU-10002881"";""Office Supplies"";""Supplies"";""Martin Yale Chadless Opener Electric Letter Opener"";666.248;1;0.2;-149.906",,,,,
"US-2012-138303;""2012-03-09"";""2012-07-09"";""Standard Class"";""MG-18145"";""Mike Gockenbach"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19134"";""East"";""OFF-EN-10001335"";""Office Supplies"";""Envelopes"";""White Business Envelopes with Contemporary Seam"," Recycled White Business Envelopes"";52.512;6;0.2;19.692",,,,
"CA-2012-102848;""2012-07-11"";""2012-09-11"";""Second Class"";""KB-16240"";""Karen Bern"";""Corporate"";""United States"";""Los Angeles"";""California"";""90036"";""West"";""FUR-CH-10000595"";""Furniture"";""Chairs"";""Safco Contoured Stacking Chairs"";190.72;1;0.2;11.92",,,,,
"US-2014-129441;""2014-08-09"";""2014-12-09"";""Standard Class"";""JC-15340"";""Jasper Cacioppo"";""Consumer"";""United States"";""Los Angeles"";""California"";""90032"";""West"";""FUR-FU-10000448"";""Furniture"";""Furnishings"";""Tenex Chairmats For Use With Carpeted Floors"";47.94;3;0.0;2.397",,,,,
"US-2014-122637;""2014-04-09"";""2014-09-09"";""Second Class"";""EP-13915"";""Emily Phan"";""Consumer"";""United States"";""Chicago"";""Illinois"";""60653"";""Central"";""OFF-BI-10002429"";""Office Supplies"";""Binders"";""Premier Elliptical Ring Binder"," Black"";42.616;7;0.8;-68.1856",,,,
"CA-2012-147851;""2012-03-12"";""2012-08-12"";""Standard Class"";""MP-17470"";""Mark Packer"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-BI-10004528"";""Office Supplies"";""Binders"";""Cardinal Poly Pocket Divider Pockets for Ring Binders"";10.752;4;0.2;3.36",,,,,
"CA-2012-134894;""2012-07-12"";""2012-11-12"";""Standard Class"";""DK-12985"";""Darren Koutras"";""Consumer"";""United States"";""Henderson"";""Kentucky"";""42420"";""South"";""OFF-AP-10001271"";""Office Supplies"";""Appliances"";""Eureka The Boss Cordless Rechargeable Stick Vac"";152.94;3;0.0;41.2938",,,,,
"CA-2012-134894;""2012-07-12"";""2012-11-12"";""Standard Class"";""DK-12985"";""Darren Koutras"";""Consumer"";""United States"";""Henderson"";""Kentucky"";""42420"";""South"";""FUR-CH-10002647"";""Furniture"";""Chairs"";""Situations Contoured Folding Chairs"," 4/Set"";283.92;4;0.0;70.98",,,,
"CA-2011-140795;""2011-02-02"";""2011-04-02"";""First Class"";""BD-11500"";""Bradley Drucker"";""Consumer"";""United States"";""Green Bay"";""Wisconsin"";""54302"";""Central"";""TEC-AC-10001432"";""Technology"";""Accessories"";""Enermax Aurora Lite Keyboard"";468.9;6;0.0;206.316",,,,,
"CA-2011-155852;""2011-03-03"";""2011-07-03"";""Second Class"";""AJ-10945"";""Ashley Jarboe"";""Consumer"";""United States"";""Wilmington"";""North Carolina"";""28403"";""South"";""OFF-AR-10003560"";""Office Supplies"";""Art"";""Zebra Zazzle Fluorescent Highlighters"";19.456;4;0.2;3.4048",,,,,
"CA-2012-130736;""2012-07-12"";""2012-09-12"";""First Class"";""JF-15490"";""Jeremy Farry"";""Consumer"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-FA-10003467"";""Office Supplies"";""Fasteners"";""Alliance Big Bands Rubber Bands"," 12/Pack"";3.96;2;0.0;0.0",,,,
"CA-2012-130736;""2012-07-12"";""2012-09-12"";""First Class"";""JF-15490"";""Jeremy Farry"";""Consumer"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-LA-10000634"";""Office Supplies"";""Labels"";""Avery 509"";2.61;1;0.0;1.2006",,,,,
"CA-2014-137099;""2014-08-12"";""2014-11-12"";""First Class"";""FP-14320"";""Frank Preis"";""Consumer"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""TEC-PH-10002496"";""Technology"";""Phones"";""Cisco SPA301"";374.376;3;0.2;46.797",,,,,
"CA-2014-156951;""2014-02-10"";""2014-09-10"";""Standard Class"";""EB-13840"";""Ellis Ballard"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-PA-10004530"";""Office Supplies"";""Paper"";""Personal Creations Ink Jet Cards and Labels"";91.84;8;0.0;45.0016",,,,,
"CA-2014-156951;""2014-02-10"";""2014-09-10"";""Standard Class"";""EB-13840"";""Ellis Ballard"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-BI-10001107"";""Office Supplies"";""Binders"";""GBC White Gloss Covers"," Plain Front"";81.088;7;0.2;27.3672",,,,
"CA-2014-156951;""2014-02-10"";""2014-09-10"";""Standard Class"";""EB-13840"";""Ellis Ballard"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-PA-10004451"";""Office Supplies"";""Paper"";""Xerox 222"";19.44;3;0.0;9.3312",,,,,
"CA-2014-156951;""2014-02-10"";""2014-09-10"";""Standard Class"";""EB-13840"";""Ellis Ballard"";""Corporate"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""FUR-CH-10004997"";""Furniture"";""Chairs"";""Hon Every-Day Series Multi-Task Chairs"";451.152;3;0.2;0.0",,,,,
"CA-2013-127250;""2013-04-11"";""2013-08-11"";""Standard Class"";""SF-20200"";""Sarah Foster"";""Consumer"";""United States"";""Marysville"";""Washington"";""98270"";""West"";""OFF-AR-10003394"";""Office Supplies"";""Art"";""Newell 332"";8.82;3;0.0;2.3814",,,,,
"CA-2014-145233;""2014-02-12"";""2014-06-12"";""Standard Class"";""DV-13465"";""Dianna Vittorini"";""Consumer"";""United States"";""Denver"";""Colorado"";""80219"";""West"";""TEC-PH-10004977"";""Technology"";""Phones"";""GE 30524EE4"";470.376;3;0.2;52.9173",,,,,
"CA-2014-145233;""2014-02-12"";""2014-06-12"";""Standard Class"";""DV-13465"";""Dianna Vittorini"";""Consumer"";""United States"";""Denver"";""Colorado"";""80219"";""West"";""TEC-PH-10000586"";""Technology"";""Phones"";""AT&T SB67148 SynJ"";105.584;2;0.2;9.2386",,,,,
"CA-2014-145233;""2014-02-12"";""2014-06-12"";""Standard Class"";""DV-13465"";""Dianna Vittorini"";""Consumer"";""United States"";""Denver"";""Colorado"";""80219"";""West"";""OFF-AP-10000358"";""Office Supplies"";""Appliances"";""Fellowes Basic Home/Office Series Surge Protectors"";31.152;3;0.2;3.5046",,,,,
"CA-2014-145233;""2014-02-12"";""2014-06-12"";""Standard Class"";""DV-13465"";""Dianna Vittorini"";""Consumer"";""United States"";""Denver"";""Colorado"";""80219"";""West"";""OFF-BI-10002764"";""Office Supplies"";""Binders"";""Recycled Pressboard Report Cover with Reinforced Top Hinge"";6.783;7;0.7;-4.7481",,,,,
"CA-2014-145233;""2014-02-12"";""2014-06-12"";""Standard Class"";""DV-13465"";""Dianna Vittorini"";""Consumer"";""United States"";""Denver"";""Colorado"";""80219"";""West"";""TEC-PH-10001254"";""Technology"";""Phones"";""Jabra BIZ 2300 Duo QD Duo Corded Headset"";406.368;4;0.2;30.4776",,,,,
"CA-2012-128139;""2012-03-07"";""2012-09-07"";""Standard Class"";""BD-11725"";""Bruce Degenhardt"";""Consumer"";""United States"";""Richmond"";""Kentucky"";""40475"";""South"";""FUR-CH-10003956"";""Furniture"";""Chairs"";""Novimex High-Tech Fabric Mesh Task Chair"";70.98;1;0.0;4.9686",,,,,
"CA-2012-128139;""2012-03-07"";""2012-09-07"";""Standard Class"";""BD-11725"";""Bruce Degenhardt"";""Consumer"";""United States"";""Richmond"";""Kentucky"";""40475"";""South"";""OFF-LA-10003930"";""Office Supplies"";""Labels"";""Dot Matrix Printer Tape Reel Labels", White," 5000/Box"";294.93;3;0.0;144.516",,,
"CA-2012-168004;""2012-04-10"";""2012-09-10"";""Second Class"";""DJ-13420"";""Denny Joy"";""Corporate"";""United States"";""Warner Robins"";""Georgia"";""31088"";""South"";""FUR-CH-10001482"";""Furniture"";""Chairs"";""Office Star - Mesh Screen back chair with Vinyl seat"";392.94;3;0.0;43.2234",,,,,
